SKU,IMAGE URL,TITLE,QUANTITY,"STATUS",DESCRIPTION,SAMPLE RETAIL PRICE,PRODUCT COST,MANUFACTURER,MANUFACTURER ID,MAIN CATEGORY,SUB CATEGORY,THUMBNAIL URL,WEIGHT,MAP PRICE,MSRP,UPC,ASIN,CUSTOM SHIPPING RATE,SHORT DESCRIPTION
"GS37427","http://www.inventorysource.com/images/gs/GS37427.jpg","Little Timber Kids +10F","1",Yes,"<b>Kids Sleeping Bags - Lil' Timber +10F</b><br>Manufacture ID: SJ03071A21<br><br>An all time favorite oversized bag for hunters, but down sized to fit the little guy.  Durability is built into the outer shell and comfort is built into the liner.  10*F temperature rating for Spring, Summer and Fall.
<br>Dimensions: 10&rsquo; 6&rdquo; x 5'","49.99","26.0","Grand Trunk","SH-04","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS47390.jpg","1.35","43.99","49.99","892902000055","","","Single Parachute Hammock - Navy/Green Single Parachute Hammock  Manufacture ID: SH-04    The Travel Hammocks are perfect for any adventure-camping, backpacking,  hiking, vacationing or lounging in the back yard.    Hi-strength parachute nylon silk   Stainless steel S-hooks for easy hanging   3x stitching on all weight bearing points   Attached stuff sack   400 lbs.capacity &mdash; lab tested and c",
"GS47389","http://www.inventorysource.com/images/gs/GS47389.jpg","Single Para Hammock, Navy/Lt.Blue","8",Yes,"<b>Single Parachute Hammock - Navy/Light Blue Single Parachute Hammock</b><br>Manufacture ID: SH-02<br><br>The Travel Hammocks are perfect for any adventure-camping, backpacking, 
<br>hiking, vacationing or lounging in the back yard.
<br>
<br>Hi-strength parachute nylon silk 
<br>Stainless steel S-hooks for easy hanging 
<br>3x stitching on all weight bearing points 
<br>Attached stuff sack 
<br>400 lbs.capacity &mdash; lab tested and certified 
<br>Mildew resistant/anti-rot 
<br>Quick-dry nylon 
<br>Easy to hang 
<br>
<br>Holds: One
<br>Weight: 16_ounces
<br>Dimensions: 10&rsquo; 6&rdquo; x 5'","49.99","26.0","Grand Trunk","SH-02","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS47389.jpg","1.4","43.99","49.99","892902000031","","","Single Parachute Hammock - Navy/Light Blue Single Parachute Hammock  Manufacture ID: SH-02    The Travel Hammocks are perfect for any adventure-camping, backpacking,   hiking, vacationing or lounging in the back yard.    Hi-strength parachute nylon silk   Stainless steel S-hooks for easy hanging   3x stitching on all weight bearing points   Attached stuff sack   400 lbs.capacity &mdash; lab tested",
"GS47385","http://www.inventorysource.com/images/gs/GS47385.jpg","Silk Sleep Sack, Navy","129",Yes,"<b>Sleep Sack - Navy Silk Sleep Sack, Single</b><br>Manufacture ID: S3<br><br>The Silk Sleep Sack helps add 10-12 degrees to your sleeping bag keeping you warm on chilly nights. Plus it's ideal for use as a stand-alone sleepi sack when staying in hotels, hostels or anywhere you sleep. Silk is a natural and breathable material and provides a luxurious and comfortable sleeping environment. 
<br>
<br>Features:
<br>
<br>- Weights only 5 ounces
<br>- 100% silk 
<br>- Waterproof stuff sack included 
<br>- Pillow compartment included 
<br>- Side / top entrance 
<br>- Use in any style sleeping bag 
<br>- Ties included on each side for a snug fit 
<br>
<br>Specifications:
<br>
<br>- Holds: One
<br>- Weight: 5 ounces
<br>- Dimensions: 84""&rsquo; x 36""
<br>- Attached stuff sack: 5"": x 4""
<br>- Color: Navy Blue","49.99","25.0","Grand Trunk","S3","Sleeping Gear","Blankets","http://www.inventorysource.com/images/gs/t_GS47385.jpg","0.3","43.99","49.99","892902000130","","","Sleep Sack - Navy Silk Sleep Sack, Single  Manufacture ID: S3    The Silk Sleep Sack helps add 10-12 degrees to your sleeping bag keeping you warm on chilly nights. Plus it's ideal for use as a stand-alone sleepi sack when staying in hotels, hostels or anywhere you sleep. Silk is a natural and breathable material and provides a luxurious and comfortable sleeping environment.     Features:    - Wei",
"GS47391","http://www.inventorysource.com/images/gs/GS47391.jpg","Ultralight Hammock, Royal Blue","4",Yes,"<b>Ultralight Hammock - Royal Blue Ultralight Hammock</b><br>Manufacture ID: UH-01<br><br>Ultralight Travel Hammocks are made to go anywhere. These rugged yet stylish 

<br>hammocks are constructed from a durable nylon-blend material (not parachure 

<br>nylon). It is ideal for backpackers, hikers and outdoor enthusiasts because 

<br>it dries almost instantly and is mildew resistant. The Ultralight Hammocks 

<br>come complete with a convenient built-in stuff sack and free hanging kit 

<br>which includes two pieces of rope. Quickly pack up your Ultralight Hammock 

<br>and you are on your way to a new adventure. 
<br>
<br>
<br>Weight: 10 ounces 
<br>
<br>Durable nylon blend 
<br>
<br>Steel S-hooks for easy hanging 
<br>
<br>Attached stuff sack 
<br>
<br>250 lbs. capacity &mdash; lab tested and certified 
<br>
<br>Quick-dry nylon 
<br>
<br>Mildew resistant / Anti-rot 
<br>
<br>Easy to hang","20.0","11.0","Grand Trunk","UH-01","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS47391.jpg","1.05","17.99","20.00","892902000116","","","Ultralight Hammock - Royal Blue Ultralight Hammock  Manufacture ID: UH-01    Ultralight Travel Hammocks are made to go anywhere. These rugged yet stylish   hammocks are constructed from a durable nylon-blend material (not parachure   nylon). It is ideal for backpackers, hikers and outdoor enthusiasts because   it dries almost instantly and is mildew resistant. The Ultralight Hammocks   come comple",
"GS47379","http://www.inventorysource.com/images/gs/GS47379.jpg","Ultralight Hammock, Camo Green","9",Yes,"<b>Ultralight Hammock - Camo Green Ultralight Hammock</b><br>Manufacture ID: CAMO<br><br>Ultralight Travel Hammocks are made to go anywhere. These rugged yet stylish 

<br>hammocks are constructed from a durable nylon-blend material (not parachure 

<br>nylon). It is ideal for backpackers, hikers and outdoor enthusiasts because 

<br>it dries almost instantly and is mildew resistant. The Ultralight Hammocks 

<br>come complete with a convenient built-in stuff sack and free hanging kit 

<br>which includes two pieces of rope. Quickly pack up your Ultralight Hammock 

<br>and you are on your way to a new adventure. 
<br>
<br>
<br>Weight: 10 ounces 
<br>
<br>Durable nylon blend 
<br>
<br>Steel S-hooks for easy hanging 
<br>
<br>Attached stuff sack 
<br>
<br>250 lbs. capacity &mdash; lab tested and certified 
<br>
<br>Quick-dry nylon 
<br>
<br>Mildew resistant / Anti-rot 
<br>
<br>Easy to hang","29.99","15.0","Grand Trunk","CAMO","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS47379.jpg","1.05","24.99","29.99","892902000123","","","Ultralight Hammock - Camo Green Ultralight Hammock  Manufacture ID: CAMO    Ultralight Travel Hammocks are made to go anywhere. These rugged yet stylish   hammocks are constructed from a durable nylon-blend material (not parachure   nylon). It is ideal for backpackers, hikers and outdoor enthusiasts because   it dries almost instantly and is mildew resistant. The Ultralight Hammocks   come complet",
"GS47378","http://www.inventorysource.com/images/gs/GS47378.jpg","Parasheet, Sky Blue/Royal Blue","0",Yes,"<b>Parasheet - Sky Blue/Royal Blue Parasheet</b><br>Manufacture ID: BB-02<br><br>A portable beach blanket! New from the Travel Hammock, the multi-purpose Parasheet is perfect for use on the beach, picnicking, and camping. This portable piece of parachute nylon comes with grommets and bottom sand pockets, so you can secure your blanket in place. The Parasheet also comes with a built-in stuff sack for easy transportation. Plus it stays cool on those hot summer days.
<br>
<br>-Weight: Less than 1 lb 
<br>-Size: 7&rsquo; x 7&rsquo; 
<br>-Parachute nylon 
<br>-Machine washable and air dry 
<br>-Side pocket for storage 
<br>-Side / top entrance 
<br>-Built-in stuff sack 
<br>-Quick-dry nylon 
<br>-Mildew resistant 
<br>-Rip prevention pattern 
<br>
<br>-Color: Sky  Blue/ Royal Blue","39.99","21.0","Grand Trunk","BB-02","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS47378.jpg","0.9","37.99","39.99","892902000369","","","Parasheet - Sky Blue/Royal Blue Parasheet  Manufacture ID: BB-02    A portable beach blanket! New from the Travel Hammock, the multi-purpose Parasheet is perfect for use on the beach, picnicking, and camping. This portable piece of parachute nylon comes with grommets and bottom sand pockets, so you can secure your blanket in place. The Parasheet also comes with a built-in stuff sack for easy trans",
"GS47386","http://www.inventorysource.com/images/gs/GS47386.jpg","UL Skeeter Hammock, Forest Grn","9",Yes,"<b>Ultralight Skeeter Hammock - Forest Green Ultralight Skeeter Hammock</b><br>Manufacture ID: SBH-01<br><br>These hammocks keep the pests out, including mosquitoes, no-see-ums and black flies, so you can get a good night sleep. These Ultralight Hammocks come with an extremely fine mosquito netting to ensure that no bugs or insects enter your hammock. The built-in, double-sided zipper that runs the length of the hammock allows for easy entry/exit. The perfect way to enjoy the outdoors in peace.
<br>
<br>Weight: 20 ounces 
<br>Durable nylon blend 
<br>Very fine mosquito netting 
<br>Steel S-hooks for easy hanging 
<br>Attached stuff sack 
<br>250 lbs. capacity &mdash; lab tested and certified 
<br>Quick-dry nylon 
<br>Mildew resistant / Anti-rot 
<br>Easy to hang 
<br>3x stitching on all stress points 
<br>3x stitching on mosquito netting to reduce tearing 
<br>FREE hanging kit included 
<br>Net suspension kit: Two 20&rsquo; pieces of cord","59.99","30.0","Grand Trunk","SBH-01","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS47386.jpg","1.4","49.99","59.99","892902000390","","","Ultralight Skeeter Hammock - Forest Green Ultralight Skeeter Hammock  Manufacture ID: SBH-01    These hammocks keep the pests out, including mosquitoes, no-see-ums and black flies, so you can get a good night sleep. These Ultralight Hammocks come with an extremely fine mosquito netting to ensure that no bugs or insects enter your hammock. The built-in, double-sided zipper that runs the length of t",
"GS48287","http://www.inventorysource.com/images/gs/GS48287.jpg","Double Action Hand Pump","10",Yes,"<b>Double Action Hand Pump - </b><br>Manufacture ID: 436<br><br>Made of lightweight non-corrosive plastic. Continuous stream-pumps air on both the up and down stroke making this pump ideal for large inflatables. Large non-kink hose with adapters to fit virtually any kind of valve currently used
<br>on inflatables.
<br>
<br>Features:
<br>
<br> Large footplate and handle.
<br>Capacity: 66 gallons at 60 strokes per minute. 
<br>Pressure: up to 14.7 pounds per square inch.","24.0","11.67","Stansport","436","Sleeping Gear","Air Pumps","http://www.inventorysource.com/images/gs/t_GS48287.jpg","2.35","0.00","24.00","011319452251","","","Double Action Hand Pump -   Manufacture ID: 436    Made of lightweight non-corrosive plastic. Continuous stream-pumps air on both the up and down stroke making this pump ideal for large inflatables. Large non-kink hose with adapters to fit virtually any kind of valve currently used  on inflatables.    Features:     Large footplate and handle.  Capacity: 66 gallons at 60 strokes per minute.   Press",
"GS48293","http://www.inventorysource.com/images/gs/GS48293.jpg","Mosquito Net - Double","28",Yes,"<b>Mosquito Net - Double - </b><br>Manufacture ID: 706<br><br>Protect yourself! This double sized mosquito net measures 7' 10"" x 5' 6"" x 4'3"". It is made of mildew restant polyethylene material. This ""No-See-Um"" size netting keeps out even those smallest biting creature. Completely covers sleeping bag and cot for a peaceful nights sleep. The top ring can be easily hung from any tree branch.","31.5","13.44","Stansport","706","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS48293.jpg","0.55","0.00","31.50","011319594661","","","Mosquito Net - Double -   Manufacture ID: 706    Protect yourself! This double sized mosquito net measures 7' 10"" x 5' 6"" x 4'3"". It is made of mildew restant polyethylene material. This ""No-See-Um"" size netting keeps out even those smallest biting creature. Completely covers sleeping bag and cot for a peaceful nights sleep. The top ring can be easily hung from any tree branch.",
"GS48288","http://www.inventorysource.com/images/gs/GS48288.jpg","Scout Rectangular Sleeping Bag","16",Yes,"<b>Rectangular Sleeping Bag - Scout, 40 degrees</b><br>Manufacture ID: 522<br><br>Soft nylon outer shell fabric. Resilient poly-cotton lining. 3 lbs. of &ldquo;Poly-Therm&rdquo; insulation. Single layer construction. 
<br>
<br>Features:
<br>
<br>75&rdquo; x 30&rdquo; finished size. 
<br>Nylon stuff bag. 
<br>Comfort rating: 35&#xB0; degrees. 
<br>Color: Forest Green.","42.0","17.44","Stansport","522","Sleeping Gear","Rectangular Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS48288.jpg","3.95","0.00","42.00","011319477124","","","Rectangular Sleeping Bag - Scout, 40 degrees  Manufacture ID: 522    Soft nylon outer shell fabric. Resilient poly-cotton lining. 3 lbs. of &ldquo;Poly-Therm&rdquo; insulation. Single layer construction.     Features:    75&rdquo; x 30&rdquo; finished size.   Nylon stuff bag.   Comfort rating: 35&#xB0; degrees.   Color: Forest Green.",
"GS48289","http://www.inventorysource.com/images/gs/GS48289.jpg","Explorer Rectangular Sleeping Bag","27",Yes,"<b>Rectangular Sleeping Bag - Explorer, 35 degrees</b><br>Manufacture ID: 523<br><br>Soft nylon outer shell fabric. Resilient poly-cotton lining. 4 lbs. of &ldquo;Poly-Therm&rdquo; insulation. Double layer construction.
<br>
<br>Features:
<br>
<br>75&rdquo; x 30&rdquo; finished size. 
<br>Nylon stuff bag. 
<br>Comfort rating: 30&#xB0; degrees. 
<br>Color: Royal Blue.","58.0","22.38","Stansport","523","Sleeping Gear","Rectangular Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS48289.jpg","4.95","0.00","58.00","011319477131","","","Rectangular Sleeping Bag - Explorer, 35 degrees  Manufacture ID: 523    Soft nylon outer shell fabric. Resilient poly-cotton lining. 4 lbs. of &ldquo;Poly-Therm&rdquo; insulation. Double layer construction.    Features:    75&rdquo; x 30&rdquo; finished size.   Nylon stuff bag.   Comfort rating: 30&#xB0; degrees.   Color: Royal Blue.",
"GS48783","http://www.inventorysource.com/images/gs/GS48783.jpg","Jams Parachute Nylon, Hau Blue","8",Yes,"<b>Jams Parachute Nylon Hammock - Hau Blue</b><br>Manufacture ID: JH-03<br><br>Original prints from Surf Line Hawaii.  In 1964 Surf Line Hawaii, a surf shop in Honolulu began 

<br>creating beach wear that was fun, colorful and unique.  Inspired by the surf and tropical flowers 

<br>the original Jams line was born.  Now you can find the same colorful and stylish patterns on your 

<br>favorite Travel Hammock products.  This fun Surf Line Hawaii print is made from parachute nylon.  

<br>Perfect for a day at the beach or in the woods! 
<br>
<br>
<br>Specifications:
<br>
<br>
<br>- Weight: 16 ounces
<br>- Durable nylon blend
<br>- Attached S-hooks for easy hanging
<br>- Attached stuff sack
<br>- 400 lbs. capacity &mdash; lab tested and certified
<br>- Quick-dry nylon
<br>- Mildew resistant 
<br>- Easy to hang","59.99","30.0","Grand Trunk","JH-03","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS48783.jpg","1.35","43.99","59.99","892902000468","","","Jams Parachute Nylon Hammock - Hau Blue  Manufacture ID: JH-03    Original prints from Surf Line Hawaii. In 1964 Surf Line Hawaii, a surf shop in Honolulu began   creating beach wear that was fun, colorful and unique. Inspired by the surf and tropical flowers   the original Jams line was born. Now you can find the same colorful and stylish patterns on your   favorite Travel Hammock products. This ",
"GS48782","http://www.inventorysource.com/images/gs/GS48782.jpg","Jams Parachute Nylon, Monstera Ol","6",Yes,"<b>Jams Parachute Nylon Hammock - Monstera Olive</b><br>Manufacture ID: JH-02<br><br>Original prints from Surf Line Hawaii.  In 1964 Surf Line Hawaii, a surf shop in Honolulu began 

<br>creating beach wear that was fun, colorful and unique.  Inspired by the surf and tropical flowers 

<br>the original Jams line was born.  Now you can find the same colorful and stylish patterns on your 

<br>favorite Travel Hammock products.  This fun Surf Line Hawaii print is made from parachute nylon.  

<br>Perfect for a day at the beach or in the woods! 
<br>
<br>
<br>Specifications:
<br>
<br>
<br>- Weight: 16 ounces
<br>- Durable nylon blend
<br>- Attached S-hooks for easy hanging
<br>- Attached stuff sack
<br>- 400 lbs. capacity &mdash; lab tested and certified
<br>- Quick-dry nylon
<br>- Mildew resistant 
<br>- Easy to hang","59.99","30.0","Grand Trunk","JH-02","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/gs/t_GS48782.jpg","1.35","43.99","59.99","892902000451","","","Jams Parachute Nylon Hammock - Monstera Olive  Manufacture ID: JH-02    Original prints from Surf Line Hawaii. In 1964 Surf Line Hawaii, a surf shop in Honolulu began   creating beach wear that was fun, colorful and unique. Inspired by the surf and tropical flowers   the original Jams line was born. Now you can find the same colorful and stylish patterns on your   favorite Travel Hammock products.",
"GS48036","http://www.inventorysource.com/images/gs/GS48036.jpg","E! Tunes Pillow","3",Yes,"<b>E! Tunes Pillow - </b><br>Manufacture ID: 2631870<br><br>The N'ergy Pillow is great for those who just can't leave civilization behind. This comfortable little pillow measures 12"" long x 15"" wide x 3"" thick and has built in speakers that will plug into your MP3 Player, CD Player, or your DVD Player.  A handy zippered pouch is built into the top for cord storage to provide easy access and helps keep your devices within reach utilizing the Standard Audio Jack.  The top cover is made from 170 Gram Fleece Tricot and is very soft for a good nights rest.  The bottom is made from a Polyester Ripstop that will last for years.  This is great for camping or just around the house. 
